 960.000179753679618  539.998986450731422
  903.47012253509024  1106.76649212906818
 564.654726491014344  620.356472897852427
 586.780092709713017  1004.52024265801379
   783.8145614322857  25.7588996932793002
 1359.88256342959153  227.687808548008263
 546.855776393598489  760.334421128889858
 1469.48331870412358  529.533919166584724
 1383.65607680897665  152.008188240801644
 1472.56869198197319  577.241145526817718
 970.439426581625639  99.2428499909554631
 1387.03122086491953  420.574117649228697
 1385.68068198510173  407.716094471095062
 608.525609459035536  823.549831357477956
 1055.59009294680777  147.735296762892801
 1197.56884138148143   155.70148631676787
 545.170228440981532  294.125704502736994
 1402.75002499016955  661.909712197982913
 1117.87303022178844  134.970440497627862
  1166.5899759947763  191.960412550220099
 1100.09718672080794  150.839398750324193
 398.718560199341596  285.516215554674375
 963.537136640899234  961.807327957131633
 445.950713077887485  635.318639611809317
  1435.3816609730236    730.8351018262764
 1035.95486987546929  966.858143290917042
 739.865778002691741  93.5994520910870165
  1318.3051202584727  228.577340186296681
 1092.26851519604065 -18.1597088208349717
 1178.31864063712692  899.327956194075341
 1383.70652674392772  805.353478313631854
 1181.05424406043744  884.289953207867256
 377.371437362138522  307.116839653099248
 1035.44544641127072  992.791174533613912
 737.673551472288295  89.2332986375520818
 1335.66396015229793  747.622265531072344
 1295.84921298354038  898.166745567597332
 1130.39235116302552  165.330137767164928
 1315.37051041492714  871.594762455878936
 1079.36415331107401  1021.23516087565588
 810.681334742143918  1013.62996985987672
 1457.02531434787352  583.016148198976225
 882.997545524758266  92.7000502061760585
 759.036312338279231  1107.45923938132523
 762.359535059693144  189.930178762601543
 1323.55697829817154  121.842893246770984
 997.709930332851854  86.2112157249427611
 1100.83599143119227  927.445270843068442
 739.826039603134859  917.378265325283905
 529.801329661131263  414.172503427674428
 779.012523112049053  982.863113034334674
 543.398039915033905  376.619173561069431
 461.555088583671989  745.305911706810093
 413.904436587624787  391.807809436104833
 923.447299274284319   139.39363226986498
 1207.86239513414489  1025.66430739169209
 599.514316022592766  746.006292094119203
 496.448605579113291  337.283436619419774
 750.475845948741949 -0.17765091919424808
 1309.09069371420196  312.795833371768083
 1478.23297880541327  382.302713804806956
 1413.42183989171758  374.243785952977703
 1357.66260782548716  549.216952827075261
 519.696688495093667  804.622488030577642
 654.890472381658014  1025.97513010432931
 1135.92567400044595  925.712440285270077
  1371.6559350119353  571.572742024346098
 524.344095739699924  944.554510430822347
 633.470437858872742  977.986254307812715
 785.911948428017809  181.118982052873491
 1364.44194846179334  650.007870429618265
 734.502772295231694  101.969424329862463
  1293.1935451052284  800.282152217091721
 672.569436148863133  814.029872153344854
 745.050324237753102  58.5958704012061844
  1028.1343668908396  142.345599005642413
 1447.98835635824253  199.931183224952235
 582.352401091264937  394.935804468095569
 1353.57155839696543   697.49361318549677
 1361.45567648272686   481.23039101645162
 704.943863205866137   140.10275765933622
 441.021074338506935   648.28264678186224
 1113.17698931780205  172.636140873978547
 547.859630044476376  384.468609449140843
 603.561619024295169   95.769971347170781
  866.37334616059718  982.154133327311229
 538.132221930806963  505.227029548695839
 678.505682832569619   228.48397657949252
 614.704030736970253  327.232694139370608
 460.998447702645421  516.598421747872521
 838.972952853633842   136.56981793962899
 1251.65397136926526  232.481950391593898
 1028.90269502195019  73.3170713755939829
 571.298885381965761  77.8880564386704464
 562.660197728329422  400.968834972468983
 496.581446682229966  340.547677553035953
 417.414237498251339  524.587171073250033
 1279.29634035312256  954.117152992216006
 1015.42946422192313  1100.08414394762735
  1045.1038015814388  1170.97841541132152
 489.486550743943837  547.627628166557088
 1229.23140123841108  917.242860207838021
 494.919774225213132  426.475921976483903
  594.64580259616389  310.895696542632777
 1326.06599039008051  337.525799181848186
 1458.59055463553818  543.729319585078315
 950.002177581863862  140.285703023999588
 552.620502215624811  466.035010235502682
  1233.3856989952651  848.811253169611632
 584.132327850789807  823.832413380251751
 474.747470341921371  529.951130028675948
  1093.7406979421612  1183.95100768417592
 1208.95271487227319  902.949243677274012
 1176.47805322796808  32.3483778450370494
 898.759010630984903  949.349732226372566
 578.344917960653333  714.323640918927936
 1039.03653730560404 -30.7894158048668984
  1378.0346390400839  223.388375417935947
 703.931719344473436  871.074598263484972
 769.136192052069191  946.612643222815336
 856.027665443938872  47.1058379760917987
 1311.63072228630449  946.784614304153706
 978.173138192226588  50.9831829487435897
 1140.65976229680496  1173.60525942718982
  691.57678598744269  240.935644786840328
 694.188058784151508  241.030087636960559
 910.304923625308334 -2.53721937360919902
  787.20513378299529  904.912945491738128
 461.287388204093304  796.294707756259072
 1468.94584182743483      529.16444844179
 455.755959903710902  604.026456068751827
 1338.53478662847124  868.552409506128583
 561.100307060132423  840.394385461780189
 1378.25430852950535  894.432593264241291
 689.108883795128804  906.376009091175206
 1403.13323777315713  889.434915853857092
 1211.22566415331767  150.017437497246533
 1272.72524434733259  817.177498127717058
 1355.12335401095015  931.066480719569768
 1068.92513421910257  1100.93452953537326
  563.74884952286061  876.483658550267933
